id,name,marked_complete,stored_blocks,positive_blocks,observed_min,crossings,database
221,10_137,1,71,70,0.07121244197483954,10,knot_research.db
222,10_138,1,69,68,0.14865546602715135,10,knot_research.db
223,10_139,1,71,70,0.20780280355564199,10,knot_research.db
224,10_140,1,70,69,0.01720406354658501,10,knot_research.db
225,10_141,1,71,70,0.05000273942382827,10,knot_research.db
226,10_142,1,73,72,0.05535556556422336,10,knot_research.db
227,10_143,1,70,69,0.16309236037317143,10,knot_research.db
228,10_144,1,73,72,0.26898014869380305,10,knot_research.db
229,10_145,1,68,67,0.05592631069970564,10,knot_research.db
230,10_146,1,68,67,0.1131882725414358,10,knot_research.db
231,10_147,1,65,64,0.1413268741987463,10,knot_research.db
232,10_148,1,72,71,0.14646965498552378,10,knot_research.db
233,10_149,1,69,68,0.3312609623479243,10,knot_research.db
234,10_150,1,69,68,0.0915542281738091,10,knot_research.db
235,10_151,1,70,69,0.3074022303899252,10,knot_research.db
236,10_152,1,65,63,0.27349264593501366,10,knot_research.db
237,10_153,1,70,68,0.011328297931719078,10,knot_research.db
238,10_154,1,67,65,0.07168434597331948,10,knot_research.db
239,10_155,1,73,72,0.08932837247402985,10,knot_research.db
240,10_156,1,70,69,0.1955299170834337,10,knot_research.db
241,10_157,1,61,60,0.40036570458445675,10,knot_research.db
242,10_158,1,65,64,0.22053167864898204,10,knot_research.db
243,10_159,1,72,71,0.2600252101448481,10,knot_research.db
244,10_160,1,69,68,0.06886853760112306,10,knot_research.db
245,10_161,1,65,64,0.24392521877750895,10,knot_research.db
246,10_162,1,69,68,0.2321373922427532,10,knot_research.db
247,10_163,1,72,71,0.3089565295181334,10,knot_research.db
248,10_164,1,66,65,0.383351206951213,10,knot_research.db
249,10_165,1,69,68,0.19070977642146342,10,knot_research.db
250,11a_1,1,84,82,0.3402050407118833,11,knot_research.db
251,11a_2,1,82,80,0.38644958974626265,11,knot_research.db
252,11a_3,1,88,86,0.2613925581823646,11,knot_research.db
253,11a_4,1,86,84,0.1919418771428043,11,knot_research.db
254,11a_5,1,82,80,0.3528673678107001,11,knot_research.db
255,11a_6,1,80,78,0.38339227524667985,11,knot_research.db
256,11a_7,1,90,88,0.2561616452304152,11,knot_research.db
257,11a_8,1,82,80,0.1869330732433272,11,knot_research.db
258,11a_9,1,86,84,0.20050060545367288,11,knot_research.db
259,11a_10,1,88,86,0.331001913884399,11,knot_research.db
260,11a_11,1,86,84,0.2926745595997755,11,knot_research.db
261,11a_12,1,88,86,0.2709313313622265,11,knot_research.db
262,11a_13,1,92,90,0.1752631526362108,11,knot_research.db
263,11a_14,1,84,82,0.30572289334262326,11,knot_research.db
264,11a_15,1,86,84,0.23109992888377037,11,knot_research.db
265,11a_16,1,88,86,0.3119623955006947,11,knot_research.db
266,11a_17,1,84,82,0.30025664535420044,11,knot_research.db
267,11a_18,1,84,82,0.2768134011770199,11,knot_research.db
268,11a_19,1,82,80,0.4264684607443561,11,knot_research.db
269,11a_20,1,88,86,0.24227546963591626,11,knot_research.db
270,11a_21,1,90,88,0.1667287041016677,11,knot_research.db
271,11a_22,1,86,84,0.2662443936401439,11,knot_research.db
272,11a_23,1,88,86,0.31919609563929313,11,knot_research.db
273,11a_24,1,82,80,0.3617467276412799,11,knot_research.db
274,11a_25,1,82,80,0.4223446312148739,11,knot_research.db
275,11a_26,1,82,80,0.3759748423425148,11,knot_research.db
276,11a_27,1,82,80,0.38490339107881083,11,knot_research.db
277,11a_28,1,88,86,0.2770699620602605,11,knot_research.db
278,11a_29,1,84,82,0.20231255337400827,11,knot_research.db
279,11a_30,1,82,80,0.37905494167920845,11,knot_research.db
280,11a_31,1,86,84,0.31311799085734593,11,knot_research.db
281,11a_32,1,82,80,0.3558817555639442,11,knot_research.db
282,11a_33,1,86,84,0.19441853269308498,11,knot_research.db
283,11a_34,1,88,86,0.24981096734258715,11,knot_research.db
284,11a_35,1,86,84,0.22901923047396117,11,knot_research.db
285,11a_36,1,84,82,0.25129316544713926,11,knot_research.db
286,11a_37,1,88,86,0.16207891291808674,11,knot_research.db
287,11a_38,1,88,86,0.32705579797550116,11,knot_research.db
288,11a_39,1,86,84,0.2170446319229347,11,knot_research.db
289,11a_40,1,88,86,0.25297557686453637,11,knot_research.db
290,11a_41,1,88,86,0.3191960956392624,11,knot_research.db
291,11a_42,1,86,84,0.3234177969553236,11,knot_research.db
292,11a_43,1,82,80,0.38644958982567296,11,knot_research.db
293,11a_44,1,88,86,0.23932751462641977,11,knot_research.db
294,11a_45,1,92,90,0.24986929147495318,11,knot_research.db
295,11a_46,1,86,84,0.32567233966988024,11,knot_research.db
296,11a_47,1,88,86,0.240151411885347,11,knot_research.db
297,11a_48,1,86,84,0.2715361154253827,11,knot_research.db
298,11a_49,1,88,86,0.30123760318598636,11,knot_research.db
299,11a_50,1,88,86,0.21729995561145637,11,knot_research.db
300,11a_51,1,84,82,0.27577574469240806,11,knot_research.db
301,11a_52,1,84,82,0.3225793090666505,11,knot_research.db
302,11a_53,1,88,86,0.24277382200343883,11,knot_research.db
303,11a_54,1,84,82,0.35694261272215433,11,knot_research.db
304,11a_55,1,92,90,0.1989538663952778,11,knot_research.db
305,11a_56,1,88,86,0.2546465574918181,11,knot_research.db
306,11a_57,1,86,84,0.2647578980472291,11,knot_research.db
307,11a_58,1,92,90,0.2466355916402224,11,knot_research.db
308,11a_59,1,90,88,0.13196801018794305,11,knot_research.db
309,11a_60,1,92,90,0.25240073325796464,11,knot_research.db
310,11a_61,1,84,82,0.21278530833999149,11,knot_research.db
311,11a_62,1,88,86,0.13971549264044109,11,knot_research.db
312,11a_63,1,90,88,0.18687384696600512,11,knot_research.db
313,11a_64,1,88,86,0.2679491924311231,11,knot_research.db
314,11a_65,1,92,90,0.18790712757389286,11,knot_research.db
315,11a_66,1,88,86,0.27163527755191186,11,knot_research.db
316,11a_67,1,82,80,0.34434289721609124,11,knot_research.db
317,11a_68,1,86,84,0.23560501926632058,11,knot_research.db
318,11a_69,1,84,82,0.33020773658734404,11,knot_research.db
319,11a_70,1,80,78,0.37287952411975495,11,knot_research.db
320,11a_71,1,80,78,0.485734028819866,11,knot_research.db
321,11a_72,1,84,82,0.3603701667516282,11,knot_research.db
322,11a_73,1,80,78,0.3480679874175614,11,knot_research.db
323,11a_74,1,82,80,0.26465962703026963,11,knot_research.db
324,11a_75,1,92,90,0.24907705459010235,11,knot_research.db
325,11a_76,1,84,82,0.3506451842175351,11,knot_research.db
326,11a_77,1,82,80,0.39279079989756593,11,knot_research.db
327,11a_78,1,84,82,0.3864495898272504,11,knot_research.db
328,11a_79,1,86,84,0.36227006637043263,11,knot_research.db
329,11a_80,1,86,84,0.3131179908564276,11,knot_research.db
330,11a_81,1,80,78,0.3090036834619532,11,knot_research.db
331,11a_82,1,88,86,0.24004502860272706,11,knot_research.db
332,11a_83,1,84,82,0.2662443936401103,11,knot_research.db
333,11a_84,1,88,86,0.2676742116938878,11,knot_research.db
334,11a_85,1,88,86,0.2857126169866679,11,knot_research.db
335,11a_86,1,88,86,0.18624305350221584,11,knot_research.db
336,11a_87,1,88,86,0.30923084700046055,11,knot_research.db
337,11a_88,1,90,88,0.25736429557778495,11,knot_research.db
338,11a_89,1,86,84,0.3845874680405736,11,knot_research.db
339,11a_90,1,88,86,0.2008614327669628,11,knot_research.db
340,11a_91,1,84,82,0.3787610123541071,11,knot_research.db
341,11a_92,1,90,88,0.2574587975214432,11,knot_research.db
342,11a_93,1,86,84,0.18835266104186965,11,knot_research.db
343,11a_94,1,88,86,0.2659048985096172,11,knot_research.db
344,11a_95,1,90,88,0.18623505290484615,11,knot_research.db
345,11a_96,1,84,82,0.3499490477310451,11,knot_research.db
346,11a_97,1,84,82,0.18402900214284762,11,knot_research.db
347,11a_98,1,94,92,0.2893718375804575,11,knot_research.db
348,11a_99,1,80,78,0.19342691667090237,11,knot_research.db
349,11a_100,1,80,78,0.3728795241246242,11,knot_research.db
350,11a_101,1,82,80,0.37887683441096764,11,knot_research.db
351,11a_102,1,90,88,0.27073374710308123,11,knot_research.db
352,11a_103,1,88,86,0.18392603336490113,11,knot_research.db
353,11a_104,1,84,82,0.2768134011770219,11,knot_research.db
354,11a_105,1,88,86,0.27093133136320213,11,knot_research.db
355,11a_106,1,90,88,0.2554038785974805,11,knot_research.db
356,11a_107,1,82,80,0.3305477103586282,11,knot_research.db
357,11a_108,1,86,84,0.1883526610418573,11,knot_research.db
358,11a_109,1,88,86,0.2685110774917247,11,knot_research.db
359,11a_110,1,90,88,0.3134641103652939,11,knot_research.db
360,11a_111,1,84,82,0.3052139699052843,11,knot_research.db
361,11a_112,1,88,86,0.2498109673426294,11,knot_research.db
362,11a_113,1,86,84,0.2529055941840806,11,knot_research.db
363,11a_114,1,82,80,0.3979165523188216,11,knot_research.db
364,11a_115,1,82,80,0.21817466107922953,11,knot_research.db
365,11a_116,1,86,84,0.29927727602315995,11,knot_research.db
366,11a_117,1,86,84,0.26983749577404115,11,knot_research.db
367,11a_118,1,92,90,0.2554008366131317,11,knot_research.db
368,11a_119,1,88,86,0.18609589523367084,11,knot_research.db
369,11a_120,1,86,84,0.2390300713960362,11,knot_research.db
370,11a_121,1,84,82,0.32152630969795853,11,knot_research.db
371,11a_122,1,88,86,0.3577690921479814,11,knot_research.db
372,11a_123,1,82,80,0.31299927878699885,11,knot_research.db
373,11a_124,1,80,78,0.4906955201815899,11,knot_research.db
374,11a_125,1,80,78,0.4570169057092606,11,knot_research.db
375,11a_126,1,84,82,0.27592001609772127,11,knot_research.db
376,11a_127,1,80,78,0.3765309765510636,11,knot_research.db
377,11a_128,1,82,80,0.3248148867230147,11,knot_research.db
378,11a_129,1,86,84,0.2928120238052244,11,knot_research.db
379,11a_130,1,88,86,0.31919609563931045,11,knot_research.db
380,11a_131,1,86,84,0.26215621653209437,11,knot_research.db
381,11a_132,1,86,84,0.38183866278609974,11,knot_research.db
382,11a_133,1,90,88,0.1897783233624349,11,knot_research.db
383,11a_134,1,86,84,0.2926745595998362,11,knot_research.db
384,11a_135,1,82,80,0.36111973124026836,11,knot_research.db
385,11a_136,1,80,78,0.3476736988131074,11,knot_research.db
386,11a_137,1,86,84,0.18255737842300163,11,knot_research.db
387,11a_138,1,82,80,0.33497724034218535,11,knot_research.db
388,11a_139,1,90,88,0.2520939018932959,11,knot_research.db
389,11a_140,1,84,82,0.16088851687008,11,knot_research.db
390,11a_141,1,86,84,0.24501521883048397,11,knot_research.db
391,11a_142,1,86,84,0.13919414688829623,11,knot_research.db
392,11a_143,1,92,90,0.19533972609843644,11,knot_research.db
393,11a_144,1,94,92,0.19806226419516068,11,knot_research.db
394,11a_145,1,88,86,0.22886797559526312,11,knot_research.db
395,11a_146,1,88,86,0.26851107749141234,11,knot_research.db
396,11a_147,1,82,80,0.2377536593746809,11,knot_research.db
397,11a_148,1,82,80,0.21564522045496692,11,knot_research.db
398,11a_149,1,86,84,0.32813046575182897,11,knot_research.db
399,11a_150,1,86,84,0.32152630969698237,11,knot_research.db
400,11a_151,1,88,86,0.22761900782390954,11,knot_research.db
401,11a_152,1,84,82,0.3052139699052031,11,knot_research.db
402,11a_153,1,86,84,0.22222752244622287,11,knot_research.db
403,11a_154,1,94,92,0.19768624908951718,11,knot_research.db
404,11a_155,1,80,78,0.34767369880541904,11,knot_research.db
405,11a_156,1,92,90,0.2574587975214545,11,knot_research.db
406,11a_157,1,86,84,0.2679491924311227,11,knot_research.db
407,11a_158,1,84,82,0.2190897575949431,11,knot_research.db
408,11a_159,1,86,84,0.2564914851468266,11,knot_research.db
409,11a_160,1,86,84,0.27340159774518913,11,knot_research.db
410,11a_161,1,86,84,0.15912790014979247,11,knot_research.db
411,11a_162,1,82,80,0.34179827392819084,11,knot_research.db
412,11a_163,1,84,82,0.26624439363941477,11,knot_research.db
413,11a_164,1,80,78,0.3813917109117846,11,knot_research.db
414,11a_165,1,90,88,0.1870071213970272,11,knot_research.db
415,11a_166,1,96,94,0.23052327283032656,11,knot_research.db
416,11a_167,1,88,86,0.2648129000050908,11,knot_research.db
417,11a_168,1,88,86,0.35273268381718337,11,knot_research.db
418,11a_169,1,82,80,0.3579190918688048,11,knot_research.db
419,11a_170,1,78,76,0.32367531097624325,11,knot_research.db
420,11a_171,1,80,78,0.5103813876368954,11,knot_research.db
421,11a_172,1,84,82,0.3967484386526651,11,knot_research.db
422,11a_173,1,84,82,0.26794919243112286,11,knot_research.db
423,11a_174,1,90,88,0.18861064391761165,11,knot_research.db
424,11a_175,1,88,86,0.271635277552912,11,knot_research.db
425,11a_176,1,88,86,0.25798976526990985,11,knot_research.db
426,11a_177,1,86,84,0.2356050192663075,11,knot_research.db
427,11a_178,1,88,86,0.357769092146144,11,knot_research.db
428,11a_179,1,86,84,0.20050060545388504,11,knot_research.db
429,11a_180,1,92,90,0.24907705459009188,11,knot_research.db
430,11a_181,1,88,86,0.3408819705341637,11,knot_research.db
431,11a_182,1,92,90,0.1752749062618105,11,knot_research.db
432,11a_183,1,88,86,0.3202534740231173,11,knot_research.db
433,11a_184,1,92,90,0.20646074107973791,11,knot_research.db
434,11a_185,1,82,80,0.3090036834645543,11,knot_research.db
435,11a_186,1,88,86,0.30123760318514503,11,knot_research.db
436,11a_187,1,88,86,0.3351582207140169,11,knot_research.db
437,11a_188,1,84,82,0.18402900214288515,11,knot_research.db
438,11a_189,1,82,80,0.397916552318725,11,knot_research.db
439,11a_190,1,90,88,0.171987967321588,11,knot_research.db
440,11a_191,1,92,90,0.24986929147496548,11,knot_research.db
441,11a_192,1,86,84,0.26778234124427597,11,knot_research.db
442,11a_193,1,90,88,0.2313801993724082,11,knot_research.db
443,11a_194,1,88,86,0.20999243190223635,11,knot_research.db
444,11a_195,1,88,86,0.16875062835448848,11,knot_research.db
445,11a_196,1,84,82,0.3721814248558346,11,knot_research.db
446,11a_197,1,84,82,0.36037016675162414,11,knot_research.db
447,11a_198,1,82,80,0.3443428972163904,11,knot_research.db
448,11a_199,1,86,84,0.18084430210156816,11,knot_research.db
449,11a_200,1,88,86,0.2368485375361417,11,knot_research.db
450,11a_201,1,94,92,0.289371837580511,11,knot_research.db
451,11a_202,1,88,86,0.24227546963599467,11,knot_research.db
452,11a_203,1,86,84,0.14335103635042754,11,knot_research.db
453,11a_204,1,88,86,0.23568020373152415,11,knot_research.db
454,11a_205,1,86,84,0.22222752244585717,11,knot_research.db
455,11a_206,1,90,88,0.12061475842818163,11,knot_research.db
