id,name,marked_complete,stored_blocks,positive_blocks,observed_min,crossings,database
764,L11a412,1,80,78,0.45761760683904046,11,link_research.db
765,L11a367,1,92,90,0.13463250983479472,11,link_research.db
766,L11a449,1,90,88,0.2818320609060207,11,link_research.db
767,L11a324,1,84,82,0.15237411749354554,11,link_research.db
768,L11a336,1,84,82,0.407716654990837,11,link_research.db
769,L11a490,1,84,82,0.300256645354189,11,link_research.db
770,L11a262,1,88,86,0.2749231706872567,11,link_research.db
771,L11a451,1,92,90,0.23108717667675174,11,link_research.db
772,L11a379,1,82,80,0.2587920703119772,11,link_research.db
773,L11a283,1,82,80,0.3043586925162482,11,link_research.db
774,L11a353,1,76,74,0.29194147035865387,11,link_research.db
775,L11a432,1,84,82,0.4527874324372769,11,link_research.db
776,L11a318,1,78,76,0.13380173749097735,11,link_research.db
777,L11a386,1,82,80,0.27519432748682804,11,link_research.db
778,L11a241,1,88,86,0.26851107749169656,11,link_research.db
779,L11a305,1,90,88,0.2554038785974868,11,link_research.db
780,L11a400,1,84,82,0.2529222184886923,11,link_research.db
781,L11a308,1,86,84,0.23195271184566868,11,link_research.db
782,L11a394,1,86,84,0.17579964228109976,11,link_research.db
783,L11a510,1,84,82,0.20492008439625978,11,link_research.db
784,L11a356,1,92,90,0.34992038984502355,11,link_research.db
785,L11a469,1,84,82,0.2639455455303805,11,link_research.db
786,L11a399,1,86,84,0.3290919703395482,11,link_research.db
787,L11a452,1,82,80,0.24681114401574017,11,link_research.db
788,L11a373,1,88,86,0.34338027173996805,11,link_research.db
789,L11a406,1,84,82,0.1775668903115886,11,link_research.db
790,L11a282,1,92,90,0.2499800154947583,11,link_research.db
791,L11a420,1,88,86,0.2593726708091035,11,link_research.db
792,L11a414,1,82,80,0.1572559076450734,11,link_research.db
793,L11a471,1,84,82,0.28685391018392725,11,link_research.db
794,L11a489,1,82,80,0.3225497255281198,11,link_research.db
795,L11a303,1,88,86,0.3302077365871468,11,link_research.db
796,L11a325,1,80,78,0.24681114401574045,11,link_research.db
797,L11a376,1,92,90,0.3288620847379957,11,link_research.db
798,L11a375,1,88,86,0.3547283116376433,11,link_research.db
799,L11a530,1,82,80,0.3900239683450278,11,link_research.db
800,L11a344,1,88,86,0.33515822071399,11,link_research.db
801,L11a419,1,86,84,0.32437739363208884,11,link_research.db
802,L11a426,1,82,80,0.2539444861647195,11,link_research.db
803,L11a387,1,88,86,0.2613925581824776,11,link_research.db
804,L11a261,1,88,86,0.3302077365870676,11,link_research.db
805,L11a297,1,90,88,0.28185023129831044,11,link_research.db
806,L11a472,1,86,84,0.23280363675039106,11,link_research.db
807,L11a328,1,84,82,0.2513902488494982,11,link_research.db
808,L11a491,1,88,86,0.23909436704558376,11,link_research.db
809,L11a509,1,80,78,0.5251436660267839,11,link_research.db
810,L11a440,1,90,88,0.3802116356952315,11,link_research.db
811,L11a393,1,84,82,0.1313201781362372,11,link_research.db
812,L11n2,1,78,77,0.1200342121089859,11,link_research.db
813,L11a338,1,86,84,0.26215621653210774,11,link_research.db
814,L11a446,1,92,90,0.34984080234879084,11,link_research.db
815,L11a434,1,84,82,0.4340434218481981,11,link_research.db
816,L11a323,1,82,80,0.5660598544998274,11,link_research.db
817,L11a492,1,86,84,0.25057923138735655,11,link_research.db
818,L11a439,1,82,80,0.3665852644915448,11,link_research.db
819,L11a395,1,86,84,0.22845559862232176,11,link_research.db
820,L11a302,1,94,92,0.22076342094110088,11,link_research.db
821,L11a396,1,88,86,0.2584724811269079,11,link_research.db
822,L11a364,1,96,94,0.19498697777263418,11,link_research.db
823,L11a345,1,82,80,0.33054771035853586,11,link_research.db
824,L11a511,1,88,86,0.36302953179809666,11,link_research.db
825,L11a529,1,76,74,0.34374172635659206,11,link_research.db
826,L11a460,1,84,82,0.37199490681248054,11,link_research.db
827,L11a407,1,84,82,0.3790549416924236,11,link_research.db
828,L11a317,1,80,78,0.4700333578829228,11,link_research.db
829,L11a348,1,78,76,0.45516807617510696,11,link_research.db
830,L11n22,1,76,75,0.1683443276894258,11,link_research.db
831,L11a459,1,86,84,0.31648005003538293,11,link_research.db
832,L11a454,1,82,80,0.36860302493760244,11,link_research.db
833,L11a281,1,84,82,0.36037016675164224,11,link_research.db
834,L11a512,1,88,86,0.37074606248076636,11,link_research.db
835,L11a413,1,88,86,0.2510319662389375,11,link_research.db
836,L11a343,1,84,82,0.3480679874175597,11,link_research.db
837,L11n1,1,78,77,0.16166488186108305,11,link_research.db
838,L11a531,1,82,80,0.3700113486892856,11,link_research.db
839,L11a365,1,98,96,0.2239387985557994,11,link_research.db
840,L11a466,1,84,82,0.39791655231878814,11,link_research.db
841,L11a415,1,90,88,0.23863219284762618,11,link_research.db
842,L11a480,1,88,86,0.32928613180507793,11,link_research.db
843,L11a416,1,84,82,0.35176288837030967,11,link_research.db
844,L11a368,1,94,92,0.23862485799095345,11,link_research.db
845,L11a479,1,82,80,0.27636188253609983,11,link_research.db
846,L11a358,1,86,84,0.20115867726177672,11,link_research.db
847,L11a474,1,82,80,0.22660171543108207,11,link_research.db
848,L11n42,1,82,81,0.20159900065475764,11,link_research.db
849,L11a427,1,84,82,0.21289556778164218,11,link_research.db
850,L11a337,1,84,82,0.40274214598220964,11,link_research.db
851,L11n21,1,88,87,0.2572862595447019,11,link_research.db
852,L11n3,1,82,81,0.037354441527899726,11,link_research.db
853,L11a301,1,92,90,0.1764051063274169,11,link_research.db
854,L11a486,1,82,80,0.36753354426590246,11,link_research.db
855,L11a532,1,80,78,0.19955859997380965,11,link_research.db
856,L11a433,1,86,84,0.3475650038248883,11,link_research.db
857,L11a436,1,88,86,0.23909436704558337,11,link_research.db
858,L11a384,1,84,82,0.32877430814154907,11,link_research.db
859,L11a435,1,84,82,0.3176664859497595,11,link_research.db
860,L11a500,1,80,78,0.37018672830812144,11,link_research.db
861,L11a363,1,88,86,0.22745549409010096,11,link_research.db
862,L11a499,1,86,84,0.20963808884905388,11,link_research.db
863,L11a322,1,82,80,0.3665852644915239,11,link_research.db
864,L11a357,1,90,88,0.32943066483685557,11,link_research.db
865,L11n23,1,76,75,0.16531515723897428,11,link_research.db
866,L11n41,1,82,81,0.1001185812833213,11,link_research.db
867,L11n62,1,86,84,0.15067643250488216,11,link_research.db
868,L11n4,1,76,75,0.11421448755173308,11,link_research.db
869,L11a388,1,84,82,0.22628166154944807,11,link_research.db
870,L11a378,1,80,78,0.24678997469501807,11,link_research.db
871,L11a494,1,88,86,0.22467162915152658,11,link_research.db
872,L11a506,1,80,78,0.3765309766080289,11,link_research.db
873,L11a447,1,88,86,0.22712218246607946,11,link_research.db
874,L11a385,1,84,82,0.26210723990547347,11,link_research.db
875,L11a455,1,88,86,0.3071477464919232,11,link_research.db
876,L11a456,1,88,86,0.3738767012117068,11,link_research.db
877,L11a520,1,74,72,0.5857864376269052,11,link_research.db
878,L11a404,1,86,84,0.3019639465587042,11,link_research.db
879,L11a453,1,84,82,0.2814361572290658,11,link_research.db
880,L11n43,1,90,89,0.26627163729567205,11,link_research.db
881,L11a519,1,84,82,0.421446187924149,11,link_research.db
882,L11n61,1,82,81,0.026172042475982725,11,link_research.db
883,L11a383,1,94,92,0.2909361810523209,11,link_research.db
884,L11n24,1,78,76,0.028947885633721054,11,link_research.db
885,L11a514,1,86,84,0.3124466293201442,11,link_research.db
886,L11a526,1,84,82,0.38379834662700196,11,link_research.db
887,L11a405,1,90,88,0.2520200777268108,11,link_research.db
888,L11a408,1,82,80,0.3285469549112605,11,link_research.db
889,L11a377,1,88,86,0.24768872357573193,11,link_research.db
890,L11a540,1,86,84,0.3677221168840488,11,link_research.db
891,L11a342,1,84,82,0.27187824355848333,11,link_research.db
892,L11n82,1,78,77,0.26199012626569385,11,link_research.db
893,L11a467,1,82,80,0.3427337047527682,11,link_research.db
894,L11a539,1,78,76,0.31306710344979544,11,link_research.db
895,L11n44,1,80,79,0.10890624614011699,11,link_research.db
896,L11a424,1,80,78,0.4098180958867332,11,link_research.db
897,L11n63,1,80,79,0.1981814892975902,11,link_research.db
898,L11n81,1,86,85,0.13818194171843667,11,link_research.db
899,L11a476,1,84,82,0.3625278586002188,11,link_research.db
900,L11a475,1,82,80,0.3977981673685351,11,link_research.db
901,L11a321,1,86,84,0.3125867083026182,11,link_research.db
902,L11a473,1,88,86,0.3808749912381401,11,link_research.db
903,L11a546,1,78,76,0.3325973262907371,11,link_research.db
904,L11a398,1,82,80,0.4950865049344941,11,link_research.db
905,L11a428,1,88,86,0.2613925581824586,11,link_research.db
906,L11n102,1,82,81,0.290190718318716,11,link_research.db
907,L11a534,1,84,82,0.31724862101181817,11,link_research.db
908,L11a425,1,84,82,0.3392641646318556,11,link_research.db
909,L11n12,1,84,83,0.08706079700505187,11,link_research.db
910,L11n11,1,78,77,0.08926260075685499,11,link_research.db
911,L11a487,1,80,78,0.2984378812835752,11,link_research.db
912,L11a397,1,92,90,0.1752631526362335,11,link_research.db
913,L11n83,1,84,83,0.21510542765459945,11,link_research.db
914,L11a362,1,92,90,0.20998028625229478,11,link_research.db
915,L11a444,1,88,86,0.38196601125010465,11,link_research.db
916,L11a496,1,80,78,0.15659551266632613,11,link_research.db
917,L11n101,1,82,81,0.2662212633562467,11,link_research.db
918,L11a495,1,80,78,0.17991062562521157,11,link_research.db
919,L11n18,1,84,83,0.1665088414052605,11,link_research.db
920,L11a418,1,88,86,0.2008614327669926,11,link_research.db
921,L11a403,1,80,78,0.2627413259969921,11,link_research.db
922,L11n6,1,80,79,0.034349973302148396,11,link_research.db
923,L11a493,1,78,76,0.2860253053769504,11,link_research.db
924,L11n64,1,86,84,0.013349811570257941,11,link_research.db
925,L11n32,1,76,75,0.05831544067611617,11,link_research.db
926,L11a341,1,82,80,0.2582099488060705,11,link_research.db
927,L11n31,1,86,85,0.14997472574382098,11,link_research.db
928,L11a507,1,88,86,0.3763192837443961,11,link_research.db
929,L11n122,1,78,77,0.055987230206479645,11,link_research.db
930,L11a448,1,84,82,0.16801882082019837,11,link_research.db
931,L11n103,1,78,76,0.040208982630875995,11,link_research.db
932,L11a445,1,86,84,0.32300779597920515,11,link_research.db
933,L11n38,1,78,77,0.06589632685217657,11,link_research.db
934,L11a515,1,90,88,0.21683556307361834,11,link_research.db
935,L11n52,1,84,83,0.035686480508204124,11,link_research.db
936,L11n142,1,76,75,0.21580080968225265,11,link_research.db
937,L11n26,1,76,75,0.14435924187254418,11,link_research.db
938,L11a464,1,84,82,0.2984378812835744,11,link_research.db
939,L11a516,1,80,78,0.2774068956782038,11,link_research.db
940,L11n84,1,82,81,0.03259740043704795,11,link_research.db
941,L11n123,1,80,79,0.2204433218469508,11,link_research.db
942,L11n121,1,78,77,0.21376710311032043,11,link_research.db
943,L11a513,1,94,92,0.33520562646212687,11,link_research.db
944,L11a423,1,84,82,0.31822735914568917,11,link_research.db
945,L11a527,1,86,84,0.39201598047348823,11,link_research.db
946,L11a361,1,86,84,0.280127155133888,11,link_research.db
947,L11n51,1,82,81,0.05632808675900695,11,link_research.db
948,L11a417,1,94,92,0.2062797258739657,11,link_research.db
949,L11a465,1,86,84,0.367289293813565,11,link_research.db
950,L11n58,1,82,81,0.3142839859551076,11,link_research.db
951,L11a468,1,92,90,0.3466555115175926,11,link_research.db
952,L11a438,1,88,86,0.341644821930492,11,link_research.db
953,L11a382,1,90,88,0.2748655214905998,11,link_research.db
954,L11n46,1,92,91,0.15490507318363847,11,link_research.db
955,L11n143,1,76,75,0.011121093736669252,11,link_research.db
956,L11n141,1,74,73,0.11066906374085228,11,link_research.db
957,L11n162,1,82,80,0.042930844858137564,11,link_research.db
958,L11n104,1,78,77,0.33686826854410046,11,link_research.db
959,L11n72,1,86,85,0.14489541481940216,11,link_research.db
960,L11n71,1,78,76,0.00749571045403897,11,link_research.db
961,L11a535,1,86,84,0.30586022406479213,11,link_research.db
962,L11a536,1,88,86,0.2956055242498283,11,link_research.db
963,L11a484,1,82,80,0.2020673480681865,11,link_research.db
964,L11a443,1,90,88,0.3964594922970696,11,link_research.db
965,L11a485,1,76,74,0.4249596490372761,11,link_research.db
966,L11a533,1,88,86,0.22467162915152478,11,link_research.db
967,L11a547,1,82,80,0.41715693574541574,11,link_research.db
968,L11n78,1,82,81,0.18285625977822598,11,link_research.db
969,L11n124,1,82,81,0.04264087720618364,11,link_research.db
970,L11n182,1,78,77,0.4323032753891741,11,link_research.db
971,L11n163,1,86,85,0.28132560011793134,11,link_research.db
972,L11n161,1,76,75,0.032613035160252615,11,link_research.db
973,L11a437,1,88,86,0.17991062562521176,11,link_research.db
974,L11n91,1,80,78,0.04243527429545324,11,link_research.db
975,L11a458,1,80,78,0.39279079989767146,11,link_research.db
976,L11a381,1,82,80,0.3345744355594626,11,link_research.db
977,L11a505,1,82,80,0.45755003035201586,11,link_research.db
978,L11a488,1,86,84,0.29927727602367543,11,link_research.db
979,L11n8,1,76,75,0.08108498881937219,11,link_research.db
980,L11n7,1,76,75,0.06859803349120254,11,link_research.db
981,L11n92,1,86,85,0.26810628182907514,11,link_research.db
982,L11a402,1,86,84,0.27340159774520245,11,link_research.db
983,L11n144,1,76,75,0.2168129458643176,11,link_research.db
984,L11a504,1,82,80,0.15725590764507266,11,link_research.db
985,L11n98,1,80,78,0.1740062239170112,11,link_research.db
986,L11n19,1,82,81,0.15124167030385446,11,link_research.db
987,L11n202,1,76,75,0.06202192409711262,11,link_research.db
988,L11n183,1,80,79,0.2246476164687616,11,link_research.db
989,L11n5,1,76,75,0.14229319161189904,11,link_research.db
990,L11n181,1,74,73,0.15694942277985563,11,link_research.db
991,L11a463,1,90,88,0.3385236245824408,11,link_research.db
992,L11n28,1,82,80,0.0569319875135748,11,link_research.db
993,L11n66,1,82,81,0.13970962993656144,11,link_research.db
994,L11a525,1,82,80,0.26280866603954134,11,link_research.db
995,L11n111,1,80,78,0.0747850655760365,11,link_research.db
996,L11n27,1,76,75,0.12266084490737254,11,link_research.db
997,L11a478,1,88,86,0.3964594922971448,11,link_research.db
998,L11a508,1,82,80,0.3649749006899355,11,link_research.db
999,L11n203,1,74,73,0.20429273878680476,11,link_research.db
1000,L11a401,1,80,78,0.47688629153414075,11,link_research.db
1001,L11n164,1,82,81,0.05105437658342289,11,link_research.db
1002,L11n112,1,80,78,0.020339018248983598,11,link_research.db
1003,L11n39,1,80,78,0.05266985886271436,11,link_research.db
1004,L11n222,1,76,75,0.2922034798070057,11,link_research.db
1005,L11n118,1,84,83,0.09841551601922247,11,link_research.db
1006,L11a457,1,84,82,0.3721814248558452,11,link_research.db
1007,L11a422,1,86,84,0.27606200581340834,11,link_research.db
1008,L11n48,1,80,79,0.1366803392231543,11,link_research.db
1009,L11n86,1,80,79,0.1029746261718275,11,link_research.db
1010,L11n201,1,78,77,0.10092156889342618,11,link_research.db
1011,L11n184,1,80,79,0.026730383545753966,11,link_research.db
1012,L11n223,1,80,79,0.2354414698316871,11,link_research.db
1013,L11a545,1,84,82,0.29843788128357396,11,link_research.db
1014,L11n25,1,80,79,0.14696980628740725,11,link_research.db
1015,L11n131,1,80,79,0.18742450923033616,11,link_research.db
1016,L11a528,1,76,74,0.23844281816810922,11,link_research.db
1017,L11n132,1,70,69,0.12161139757429851,11,link_research.db
1018,L11n47,1,82,81,0.09309557398228567,11,link_research.db
1019,L11a524,1,80,78,0.3927907998976088,11,link_research.db
1020,L11n138,1,86,85,0.02040286948817616,11,link_research.db
1021,L11a421,1,78,76,0.3489831447186806,11,link_research.db
1022,L11a477,1,90,88,0.23694616477746105,11,link_research.db
1023,L11a498,1,78,76,0.33883223035491233,11,link_research.db
1024,L11n242,1,82,81,0.09525618774727107,11,link_research.db
1025,L11a483,1,82,80,0.4352841623777879,11,link_research.db
1026,L11n106,1,82,80,0.06992485770623794,11,link_research.db
1027,L11n59,1,82,80,0.10467822842615758,11,link_research.db
1028,L11n221,1,80,79,0.3416350175600167,11,link_research.db
1029,L11a442,1,88,86,0.18162121303082795,11,link_research.db
1030,L11n204,1,62,61,0.22032663817034503,11,link_research.db
1031,L11n151,1,76,75,0.06119906369545041,11,link_research.db
1032,L11n68,1,86,84,0.09858062574296511,11,link_research.db
1033,L11n45,1,80,79,0.15224093497742436,11,link_research.db
1034,L11a544,1,82,80,0.25035123194934217,11,link_research.db
1035,L11n17,1,80,79,0.1962256780870136,11,link_research.db
1036,L11n262,1,80,78,0.026580084413488116,11,link_research.db
1037,L11n152,1,80,79,0.05900834827452073,11,link_research.db
1038,L11a548,1,80,78,0.44207303447653257,11,link_research.db
1039,L11n158,1,76,75,0.07505689549242922,11,link_research.db
1040,L11n243,1,82,81,0.04439129749201408,11,link_research.db
1041,L11n126,1,78,77,0.24540334642020747,11,link_research.db
1042,L11n79,1,76,75,0.2695389005654394,11,link_research.db
1043,L11a518,1,84,82,0.2774068956782039,11,link_research.db
1044,L11n224,1,82,81,0.33597437524672763,11,link_research.db
1045,L11n241,1,80,79,0.0763783177371482,11,link_research.db
1046,L11n67,1,82,81,0.30750055242491453,11,link_research.db
1047,L11n171,1,86,85,0.3018287477389806,11,link_research.db
1048,L11a441,1,82,80,0.30460656681520726,11,link_research.db
1049,L11a503,1,88,86,0.2593726708090678,11,link_research.db
1050,L11n37,1,82,81,0.021335018713141807,11,link_research.db
1051,L11n263,1,80,79,0.0890513414477084,11,link_research.db
1052,L11n178,1,80,79,0.1646929742913592,11,link_research.db
1053,L11n282,1,80,80,0.2694414472237761,11,link_research.db
1054,L11n146,1,80,79,0.12448017530522885,11,link_research.db
1055,L11a497,1,88,86,0.30847944652034953,11,link_research.db
1056,L11n20,1,82,81,0.18334547940987247,11,link_research.db
1057,L11n88,1,80,79,0.1779812452854832,11,link_research.db
1058,L11n16,1,80,79,0.1809010516840029,11,link_research.db
1059,L11n99,1,84,82,0.048353972688122186,11,link_research.db
1060,L11n57,1,82,80,0.038917227861578356,11,link_research.db
1061,L11n87,1,86,85,0.0104405882135467,11,link_research.db
1062,L11n261,1,80,78,0.02736752089747796,11,link_research.db
1063,L11n244,1,80,79,0.09830780301679387,11,link_research.db
1064,L11n172,1,78,77,0.2714309544449218,11,link_research.db
1065,L11n65,1,80,78,0.020160202637887197,11,link_research.db
1066,L11n283,1,82,81,0.04271956378440461,11,link_research.db
1067,L11a538,1,84,82,0.3263022173980578,11,link_research.db
1068,L11n302,1,82,80,0.023708309506986325,11,link_research.db
1069,L11n191,1,80,79,0.0741380706991988,11,link_research.db
1070,L11a461,1,88,86,0.27032994878951105,11,link_research.db
1071,L11n198,1,76,75,0.09882996432286006,11,link_research.db
1072,L11n166,1,84,82,0.01563542857886091,11,link_research.db
1073,L11n108,1,80,78,0.0932984218347741,11,link_research.db
1074,L11n36,1,78,77,0.2146310947235626,11,link_research.db
1075,L11n77,1,80,79,0.03049679083549437,11,link_research.db
1076,L11n281,1,80,80,0.3713498592387578,11,link_research.db
1077,L11n85,1,82,81,0.2662385681208228,11,link_research.db
1078,L11a517,1,82,80,0.32937849236437927,11,link_research.db
1079,L11n192,1,82,81,0.09777313019782241,11,link_research.db
1080,L11n303,1,78,76,0.06805582228208884,11,link_research.db
1081,L11a523,1,88,86,0.3964594922969805,11,link_research.db
1082,L11n264,1,82,81,0.03507615103408313,11,link_research.db
1083,L11n119,1,80,80,0.17423699163629713,11,link_research.db
1084,L11n322,1,84,83,0.2847078788940636,11,link_research.db
1085,L11n10,1,78,77,0.09639712824173256,11,link_research.db
1086,L11n40,1,78,77,0.14905392732307388,11,link_research.db
1087,L11a462,1,80,78,0.33101776744181405,11,link_research.db
1088,L11n107,1,82,81,0.17974301678743387,11,link_research.db
1089,L11n211,1,78,77,0.37979624559308844,11,link_research.db
1090,L11n218,1,76,75,0.06037481863527361,11,link_research.db
1091,L11n301,1,84,83,0.29092525842483496,11,link_research.db
1092,L11n323,1,80,79,0.1819308357863543,11,link_research.db
1093,L11n97,1,82,81,0.17491527908125679,11,link_research.db
1094,L11n128,1,78,77,0.11055961348389792,11,link_research.db
1095,L11n105,1,80,79,0.06381164577935694,11,link_research.db
1096,L11n212,1,78,77,0.30141163059026954,11,link_research.db
1097,L11n186,1,82,81,0.0945348515126095,11,link_research.db
1098,L11n284,1,80,79,0.04670290988479205,11,link_research.db
1099,L11n342,1,78,76,0.04732471377290086,11,link_research.db
1100,L11a481,1,80,78,0.4791588979826661,11,link_research.db
1101,L11n56,1,84,83,0.07854003401017096,11,link_research.db
1102,L11n139,1,80,79,0.06406836631618315,11,link_research.db
1103,L11a537,1,80,78,0.23044107008477735,11,link_research.db
1104,L11a543,1,86,84,0.3722434956853888,11,link_research.db
1105,L11n30,1,78,77,0.21108247393850377,11,link_research.db
1106,L11n127,1,78,77,0.0827602252182844,11,link_research.db
1107,L11n60,1,84,83,0.09911906957339056,11,link_research.db
1108,L11n231,1,86,85,0.1461065094467191,11,link_research.db
1109,L11a482,1,80,78,0.34767369881304994,11,link_research.db
1110,L11n117,1,80,79,0.01629191310856443,11,link_research.db
1111,L11n125,1,84,82,0.05703813217264399,11,link_research.db
1112,L11n321,1,80,79,0.2259688607461551,11,link_research.db
1113,L11n304,1,84,83,0.024340987403099944,11,link_research.db
1114,L11n238,1,82,81,0.1377066353411336,11,link_research.db
1115,L11n148,1,70,69,0.11723278259035297,11,link_research.db
1116,L11n362,1,82,81,0.2688893630010787,11,link_research.db
1117,L11n232,1,80,79,0.03308525180880939,11,link_research.db
1118,L11n147,1,76,75,0.11183642523276482,11,link_research.db
1119,L11n159,1,70,69,0.11879317111852872,11,link_research.db
1120,L11n343,1,92,91,0.22238772016101438,11,link_research.db
1121,L11n76,1,80,79,0.18511400161193994,11,link_research.db
1122,L11n50,1,86,85,0.05801408880677161,11,link_research.db
1123,L11n206,1,76,75,0.12104904660058574,11,link_research.db
1124,L11n251,1,78,77,0.2820177564498688,11,link_research.db
1125,L11n15,1,84,83,0.10453812440045837,11,link_research.db
1126,L11a501,1,88,86,0.2384428181681085,11,link_research.db
1127,L11n168,1,86,85,0.21414155779721966,11,link_research.db
1128,L11n137,1,86,85,0.33515822071399104,11,link_research.db
1129,L11a502,1,90,88,0.23863219284762568,11,link_research.db
1130,L11n258,1,82,81,0.1464952659755354,11,link_research.db
1131,L11n324,1,80,79,0.26428640563704847,11,link_research.db
1132,L11n341,1,84,83,0.09236324911312854,11,link_research.db
1133,L11n9,1,80,79,0.10553782511665538,11,link_research.db
1134,L11n382,1,80,80,0.15528414457310202,11,link_research.db
1135,L11n252,1,80,79,0.1933646118134531,11,link_research.db
1136,L11n179,1,80,79,0.19940234768797394,11,link_research.db
1137,L11n167,1,82,81,0.25720557910264347,11,link_research.db
1138,L11n145,1,88,87,0.18897373166040968,11,link_research.db
1139,L11n80,1,78,77,0.15224093497742733,11,link_research.db
1140,L11n96,1,86,85,0.07275080522727985,11,link_research.db
1141,L11n226,1,80,79,0.27976189801907303,11,link_research.db
1142,L11n363,1,82,80,0.03587842896502328,11,link_research.db
1143,L11n70,1,88,87,0.02692628762840954,11,link_research.db
1144,L11n157,1,84,83,0.36735631664457674,11,link_research.db
1145,L11n271,1,82,81,0.041035514854461615,11,link_research.db
1146,L11n402,1,84,83,0.0927598745128293,11,link_research.db
1147,L11n278,1,72,71,0.024777203240805012,11,link_research.db
1148,L11n361,1,82,81,0.04538980557026735,11,link_research.db
1149,L11n344,1,78,77,0.3113091999995815,11,link_research.db
1150,L11n35,1,80,79,0.07172923818348467,11,link_research.db
1151,L11n188,1,82,81,0.32578303584430524,11,link_research.db
1152,L11n272,1,82,80,0.03747622134958009,11,link_research.db
1153,L11n165,1,86,84,0.011037957232336026,11,link_research.db
1154,L11a521,1,86,84,0.3210622683972777,11,link_research.db
1155,L11n29,1,78,77,0.14268437991824728,11,link_research.db
1156,L11n199,1,70,69,0.12392477779188127,11,link_research.db
1157,L11n246,1,82,81,0.09221933746691185,11,link_research.db
1158,L11n422,1,78,77,0.1672160503908629,11,link_research.db
1159,L11n116,1,82,81,0.12696405524612978,11,link_research.db
1160,L11n187,1,78,77,0.28546650408723995,11,link_research.db
1161,L11n381,1,78,77,0.18517894622163084,11,link_research.db
1162,L11n383,1,80,79,0.14684905010275986,11,link_research.db
1163,L11n177,1,76,75,0.37518112161233946,11,link_research.db
1164,L11a522,1,86,84,0.3922048910459851,11,link_research.db
1165,L11n298,1,80,79,0.12959641611286443,11,link_research.db
1166,L11n291,1,76,75,0.10612565329427474,11,link_research.db
1167,L11n100,1,86,85,0.03806767541942554,11,link_research.db
1168,L11n90,1,76,75,0.041689348241614334,11,link_research.db
1169,L11n364,1,84,83,0.21999386519811295,11,link_research.db
1170,L11n208,1,80,79,0.02163626977722366,11,link_research.db
1171,L11n55,1,82,81,0.2998586859791355,11,link_research.db
1172,L11n442,1,84,83,0.11108364407052622,11,link_research.db
1173,L11n292,1,76,75,0.08451574271209973,11,link_research.db
1174,L11n266,1,80,78,0.22971866860572263,11,link_research.db
1175,L11n219,1,72,71,0.049325639216570676,11,link_research.db
1176,L11n403,1,78,76,0.04714569183763295,11,link_research.db
1177,L11n401,1,82,81,0.26023520659771426,11,link_research.db
1178,L11n49,1,86,85,0.06307893110835947,11,link_research.db
1179,L11n207,1,88,87,0.2858078483627167,11,link_research.db
1180,L11n185,1,80,79,0.15409920401921795,11,link_research.db
1181,L11n197,1,84,82,0.009032735901985944,11,link_research.db
1182,L11a542,1,80,78,0.548735969016619,11,link_research.db
1183,L11n318,1,80,79,0.251047570949032,11,link_research.db
1184,L11n136,1,80,79,0.04978351240991656,11,link_research.db
1185,L11n311,1,78,76,0.08938755419296661,11,link_research.db
1186,L11n120,1,82,80,0.07105148129817908,11,link_research.db
1187,L11n239,1,80,78,0.07208284628080305,11,link_research.db
1188,L11a541,1,80,78,0.32630221739805737,11,link_research.db
1189,L11n384,1,82,81,0.15818111322808304,11,link_research.db
1190,L11n312,1,84,83,0.10415872745143992,11,link_research.db
1191,L11n110,1,82,81,0.15147201933575558,11,link_research.db
1192,L11n421,1,78,77,0.05250294786367184,11,link_research.db
1193,L11n228,1,84,82,0.024032914659461113,11,link_research.db
1194,L11n423,1,80,79,0.051088377048793876,11,link_research.db
1195,L11n75,1,82,80,0.06490850606750187,11,link_research.db
1196,L11n331,1,84,83,0.0895434355783998,11,link_research.db
1197,L11n286,1,78,77,0.07334086215488789,11,link_research.db
1198,L11n205,1,70,69,0.2349576057943462,11,link_research.db
1199,L11n217,1,80,79,0.2573607662205357,11,link_research.db
1200,L11n404,1,78,76,0.16845360845379004,11,link_research.db
1201,L11n69,1,82,81,0.20956939445763156,11,link_research.db
1202,L11n14,1,80,79,0.04809615011531329,11,link_research.db
1203,L11n227,1,88,87,0.1287689263982623,11,link_research.db
1204,L11n338,1,78,76,0.152416644798545,11,link_research.db
1205,L11n259,1,80,80,0.10858767950024983,11,link_research.db
1206,L11n332,1,78,77,0.10311079754570678,11,link_research.db
1207,L11n140,1,80,80,0.1901815895200638,11,link_research.db
1208,L11n156,1,82,81,0.3197410758799272,11,link_research.db
1209,L11n441,1,80,79,0.10256291059117958,11,link_research.db
1210,L11n443,1,82,80,0.10218519212975849,11,link_research.db
1211,L11n13,1,76,75,0.049896920653913795,11,link_research.db
1212,L11n130,1,84,83,0.23874616095029538,11,link_research.db
1213,L11n225,1,76,75,0.20985103405053604,11,link_research.db
1214,L11n237,1,76,75,0.024880053656144836,11,link_research.db
1215,L11n424,1,76,75,0.3442144585686342,11,link_research.db
1216,L11n306,1,84,83,0.10429212315402142,11,link_research.db
1217,L11n351,1,82,81,0.2967942356187915,11,link_research.db
1218,L11n248,1,80,79,0.32319709851689515,11,link_research.db
1219,L11n89,1,78,76,0.07727366434286558,11,link_research.db
1220,L11n358,1,88,87,0.10690365351842653,11,link_research.db
1221,L11n95,1,84,82,0.12841041398997569,11,link_research.db
